company	date	sentiment	time
BMY	Mar-09	0.8	2009-03
BMY	Jan-09	0.8	2009-01
BMY	Oct-08	-0.2	2008-10
BMY	Jul-08	-0.6	2008-07
PSA	May-10	0.166666667	2010-05
PSA	Mar-10	0.3	2010-03
PSA	Aug-09	0.333333333	2009-08
PSA	Nov-08	-0.15	2008-11
RHI	May-09	0.15	2009-05
WYNN	Sep-08	0.183333333	2008-09
WAB	Oct-13	0.433333333	2013-10
WAB	Jan-12	0.2	2012-01
WAB	Oct-11	0.25	2011-10
WAB	Jun-11	0.35	2011-06
WAB	Dec-10	0.433333333	2010-12
WAB	Aug-10	0.5	2010-08
WAB	Jun-10	0.45	2010-06
WAB	Feb-10	-0.166666667	2010-02
WAB	Oct-09	0.25	2009-10
WAB	Sep-09	0.15	2009-09
WAB	May-09	0.2	2009-05
WAB	Dec-08	-0.16	2008-12
WAB	Aug-08	0.25	2008-08
CTSH	Oct-09	0.3125	2009-10
CTSH	Jun-09	0.5	2009-06
NBL	Jul-09	-0.155555556	2009-07
NBL	Feb-09	0.45	2009-02
NBL	Jan-09	-0.15	2009-01
NBL	Dec-08	0.65	2008-12
PKG	Mar-11	0.4	2011-03
PKG	Oct-10	0.25	2010-10
PKG	Jun-10	0.273809524	2010-06
PKG	Mar-10	0.25	2010-03
PKG	Feb-10	0.4	2010-02
PKG	Nov-09	0.15	2009-11
PKG	Jan-09	-0.2	2009-01
PKG	Dec-08	-0.6	2008-12
L	Dec-08	0.270833333	2008-12
L	Oct-08	-0.3	2008-10
L	Jun-08	-0.2	2008-06
L	May-08	0.375	2008-05
L	Feb-08	1	2008-02
L	Sep-07	0.322222222	2007-09
CI	Mar-09	-0.2	2009-03
CI	Dec-08	0.4	2008-12
AEP	Jun-10	0.5	2010-06
AEP	Mar-10	0.16	2010-03
AEP	Jul-09	-0.2625	2009-07
AEP	Apr-09	0.5	2009-04
AEP	Aug-08	0.25	2008-08
SWK	Sep-09	0.15	2009-09
DOV	Oct-10	0.433333333	2010-10
DOV	Nov-09	0.25	2009-11
DOV	Oct-09	0.236607143	2009-10
DOV	Jul-09	0.25	2009-07
FTI	Oct-10	-0.15	2010-10
FTI	Sep-09	0.6	2009-09
WM	Dec-09	0.318181818	2009-12
WM	Aug-09	0.25	2009-08
WM	May-09	0.4	2009-05
WM	Mar-09	0.8	2009-03
WM	Jun-08	0.2	2008-06
CDW	Jul-14	0.266666667	2014-07
CDW	Jul-13	0.5	2013-07
CDW	Mar-13	0.7	2013-03
CDW	Jan-13	0.5	2013-01
CDW	Feb-12	0.4	2012-02
CDW	May-11	0.5	2011-05
CDW	Nov-10	-0.427777778	2010-11
CDW	Sep-10	-0.7	2010-09
CDW	Jun-10	0.395238095	2010-06
CDW	Apr-10	0.25	2010-04
JNJ	Oct-08	0.325	2008-10
JNJ	Jul-08	0.5	2008-07
CRM	Jan-09	0.6	2009-01
CRM	Aug-08	0.4	2008-08
CRM	May-08	0.5	2008-05
VIAC	Feb-18	0.1875	2018-02
AGN	Jun-09	0.5	2009-06
AGN	Feb-09	-0.515277778	2009-02
AGN	Jan-09	0.25	2009-01
AGN	Jun-08	0.16	2008-06
M	May-08	0.4	2008-05
M	Mar-08	0.6	2008-03
M	Jan-08	0.166666667	2008-01
IEX	Sep-13	0.39	2013-09
IEX	May-12	0.25	2012-05
IEX	Jun-11	-0.75	2011-06
IEX	Oct-10	0.75	2010-10
IEX	Jul-10	-0.15	2010-07
IEX	Jun-10	0.7	2010-06
IEX	Apr-10	0.5	2010-04
IEX	Feb-10	0.283333333	2010-02
IEX	Oct-09	0.182222222	2009-10
IEX	Sep-09	0.25	2009-09
IEX	Jul-09	0.25	2009-07
IEX	Jun-09	0.25	2009-06
IEX	Apr-09	-0.5	2009-04
BWA	Mar-10	0.6	2010-03
BWA	Aug-09	1	2009-08
BWA	Apr-09	1	2009-04
LRCX	Feb-09	-0.166666667	2009-02
PGR	Jan-10	-0.15	2010-01
PGR	May-09	0.25	2009-05
WAT	Sep-09	0.378787879	2009-09
PPL	Sep-10	-0.25	2010-09
PPL	Jul-10	0.16	2010-07
PPL	Feb-10	0.9765625	2010-02
PPL	Oct-09	0.4	2009-10
UAA	Mar-15	0.5	2015-03
UAA	Aug-11	0.25	2011-08
NWL	Mar-11	0.3	2011-03
NWL	Oct-10	0.1875	2010-10
NWL	Nov-09	0.16	2009-11
NWL	Sep-09	0.433333333	2009-09
NWL	Aug-09	0.25	2009-08
NWL	Mar-09	-0.25	2009-03
GPC	Jul-09	0.25	2009-07
GPC	Apr-09	0.5	2009-04
GPC	Mar-09	-0.155555556	2009-03
GPC	Feb-09	0.25	2009-02
GPC	Oct-08	0.6	2008-10
FISV	Sep-10	0.201666667	2010-09
FISV	Dec-09	-0.15	2009-12
FISV	Sep-09	0.33	2009-09
FISV	Apr-09	-0.166666667	2009-04
FISV	Oct-08	0.33	2008-10
KSU	Aug-09	0.2	2009-08
KSU	Apr-09	0.183333333	2009-04
KSU	Mar-09	-0.25	2009-03
KSU	Jan-09	-0.2	2009-01
KSU	Nov-08	-0.25	2008-11
WMB	Jul-09	0.4	2009-07
WMB	May-09	0.85	2009-05
WMB	Mar-09	0.168181818	2009-03
WMB	Oct-08	0.5	2008-10
PBCT	Sep-10	0.433333333	2010-09
PBCT	Apr-09	0.2	2009-04
EQR	Jul-13	0.433333333	2013-07
EQR	Sep-08	0.277777778	2008-09
MXIM	Jun-10	0.32	2010-06
MXIM	Aug-09	0.275	2009-08
MXIM	Jul-09	0.386666667	2009-07
MXIM	Jun-09	-0.15	2009-06
MXIM	May-09	0.183333333	2009-05
MXIM	Apr-09	0.6	2009-04
NWSA	Jun-09	-0.1875	2009-06
HON	Aug-09	1	2009-08
HON	Mar-09	-0.2	2009-03
HON	Feb-09	-0.1875	2009-02
HON	Jan-09	0.25	2009-01
O	May-08	0.25	2008-05
O	Jul-07	0.35	2007-07
O	Apr-07	0.466666667	2007-04
AES	Sep-10	0.16	2010-09
AES	Oct-09	-0.2	2009-10
AES	Sep-09	-0.3	2009-09
AES	Aug-09	-0.316666667	2009-08
AES	Jun-09	0.25	2009-06
AES	Mar-09	0.208	2009-03
AES	Nov-08	0.6	2008-11
AES	Aug-08	0.25	2008-08
HBI	Aug-11	-0.25	2011-08
HBI	Sep-10	0.366666667	2010-09
HBI	May-10	0.8	2010-05
HBI	Dec-09	0.35	2009-12
HBI	Sep-09	0.25	2009-09
HBI	Aug-09	-0.2	2009-08
HBI	Jul-09	0.166666667	2009-07
HBI	Jun-09	-0.625	2009-06
HBI	Oct-08	0.5	2008-10
HBI	Jul-08	0.2	2008-07
DVA	Mar-10	0.493333333	2010-03
DVA	Sep-09	0.25	2009-09
XRX	Jan-09	0.2	2009-01
TGT	Aug-08	-0.155555556	2008-08
SLB	Jun-08	0.216666667	2008-06
WY	Mar-10	0.16	2010-03
WY	Oct-09	-0.155555556	2009-10
WY	Jun-09	0.25	2009-06
WY	Dec-08	0.153333333	2008-12
APD	May-10	-0.15	2010-05
APD	Nov-09	0.168181818	2009-11
APD	Oct-09	0.312121212	2009-10
APD	Sep-09	0.35	2009-09
APD	Jun-09	0.625	2009-06
APD	Apr-09	0.7	2009-04
APD	Jun-08	0.16	2008-06
MKC	Apr-10	0.16	2010-04
MKC	Feb-10	-0.15	2010-02
MKC	Aug-08	0.475	2008-08
MKC	Jul-08	0.9	2008-07
DLTR	Jan-10	0.2	2010-01
DLTR	Dec-09	0.416666667	2009-12
DLTR	Dec-08	0.2	2008-12
DLTR	Oct-08	0.5	2008-10
DLTR	May-08	0.55	2008-05
HAS	Apr-09	0.18	2009-04
HAS	Jan-09	-0.3	2009-01
HAS	Jul-08	0.7	2008-07
STE	Sep-14	0.178571429	2014-09
STE	Jul-13	0.3	2013-07
STE	Jun-13	1	2013-06
STE	Nov-11	0.5	2011-11
STE	May-11	0.175	2011-05
STE	Dec-10	0.3	2010-12
STE	Aug-10	0.35	2010-08
STE	Jun-10	0.35	2010-06
STE	Jun-09	0.7	2009-06
GRMN	Dec-08	0.416666667	2008-12
GRMN	Nov-08	0.6	2008-11
GRMN	Sep-08	0.5	2008-09
GRMN	May-08	-0.294642857	2008-05
HLT	Nov-13	0.5	2013-11
HLT	Oct-13	-0.375	2013-10
HLT	Aug-13	0.3	2013-08
HLT	Apr-13	0.25	2013-04
HLT	Feb-13	0.2	2013-02
HLT	Dec-12	-0.714285714	2012-12
HLT	Sep-12	0.35	2012-09
HLT	Jul-12	0.625	2012-07
HLT	May-12	0.8	2012-05
HLT	Mar-12	0.25	2012-03
HLT	Feb-12	0.278787879	2012-02
HLT	Jan-12	0.2	2012-01
HLT	Nov-11	1	2011-11
HLT	Apr-11	0.285714286	2011-04
HLT	Mar-11	-0.166666667	2011-03
HLT	Oct-10	0.8	2010-10
HLT	Sep-10	-0.25	2010-09
HLT	Jun-10	0.875	2010-06
HLT	Feb-10	0.5	2010-02
HLT	Jan-10	-0.3	2010-01
HLT	Oct-09	0.5	2009-10
AEE	Dec-09	0.222222222	2009-12
AEE	Apr-09	0.35	2009-04
AEE	Sep-08	0.366666667	2008-09
NTAP	Jan-09	-0.75	2009-01
NTAP	Nov-08	-0.166666667	2008-11
NTAP	Oct-08	-0.155555556	2008-10
NTAP	Sep-08	0.1875	2008-09
NTAP	Jun-08	0.8	2008-06
WMT	Aug-08	0.475	2008-08
KEY	May-10	0.1875	2010-05
KEY	Mar-09	-0.375	2009-03
KEY	Feb-09	0.15	2009-02
KEY	Nov-08	0.333333333	2008-11
KEY	Jan-08	0.18452381	2008-01
LMT	Feb-09	0.5	2009-02
LMT	Nov-08	0.5	2008-11
ABMD	Dec-13	0.25	2013-12
ABMD	Aug-11	0.425	2011-08
ABMD	Sep-10	0.375	2010-09
ABMD	Aug-10	0.416666667	2010-08
KIM	Jan-09	-0.375	2009-01
KIM	Oct-08	-1	2008-10
BAX	Jul-08	0.7	2008-07
BBY	Sep-08	0.5	2008-09
EIX	Jan-10	-0.15	2010-01
EIX	Dec-09	0.2	2009-12
EIX	May-09	-0.75	2009-05
EIX	Apr-09	0.35	2009-04
CHTR	Feb-11	0.16	2011-02
MSCI	Sep-13	0.5	2013-09
MSCI	Nov-11	0.5	2011-11
MSCI	Jun-11	0.16	2011-06
MSCI	Feb-11	0.157142857	2011-02
MSCI	Dec-10	0.5	2010-12
MSCI	Sep-10	0.375	2010-09
MSCI	Feb-10	0.267424242	2010-02
LVS	Sep-08	0.45	2008-09
LVS	Aug-08	0.25	2008-08
WBA	Jul-14	0.5	2014-07
WBA	Jan-14	0.609090909	2014-01
WBA	Jul-11	0.45	2011-07
C	May-08	0.7	2008-05
C	Apr-08	0.5	2008-04
C	Mar-08	1	2008-03
C	Apr-07	0.2	2007-04
CF	Oct-08	-0.175	2008-10
CF	Aug-08	0.4375	2008-08
CF	Jun-08	0.425	2008-06
T	Aug-08	0.35	2008-08
T	May-08	-0.7	2008-05
HCA	Nov-10	0.233333333	2010-11
AJG	Jun-13	0.2	2013-06
AJG	Jan-12	0.45	2012-01
AJG	Jul-11	1	2011-07
AJG	Sep-10	0.16	2010-09
AJG	Apr-10	0.25	2010-04
AJG	Jul-09	0.325	2009-07
AJG	Apr-09	0.25	2009-04
DTE	Jul-13	0.433333333	2013-07
DTE	Jul-09	0.25	2009-07
DTE	Jun-09	0.2	2009-06
DTE	May-09	0.25	2009-05
DISH	Sep-09	0.25	2009-09
DISH	Apr-09	0.16	2009-04
DISH	Dec-08	-0.388888889	2008-12
MGM	Dec-08	1	2008-12
WU	May-10	0.175	2010-05
WU	Nov-09	0.5	2009-11
WU	Jul-09	0.4	2009-07
WU	May-09	0.5	2009-05
WU	Mar-09	-0.5	2009-03
WU	Feb-09	0.25	2009-02
WU	Oct-08	-0.2	2008-10
WU	Jun-08	0.5	2008-06
APH	Sep-13	0.5	2013-09
APH	Oct-09	0.175	2009-10
APH	Sep-09	0.5	2009-09
APH	Aug-09	-0.166666667	2009-08
HUM	Oct-08	0.5	2008-10
HUM	Sep-08	1	2008-09
CBOE	Aug-09	-0.2	2009-08
CFG	Aug-14	-0.75	2014-08
CFG	Sep-13	-0.483333333	2013-09
CFG	Jun-13	0.5	2013-06
CFG	May-13	0.35	2013-05
CFG	Jan-13	0.35	2013-01
CFG	Dec-12	0.325	2012-12
CFG	Sep-12	0.433333333	2012-09
CFG	Nov-11	0.35	2011-11
CFG	Aug-11	-0.4	2011-08
CFG	May-11	0.25	2011-05
CFG	Apr-11	0.26875	2011-04
CFG	May-10	-0.2	2010-05
CFG	Mar-10	0.25	2010-03
CFG	Jan-10	0.3	2010-01
CFG	Oct-08	0.5	2008-10
LH	Jan-11	0.5	2011-01
LH	Nov-10	-0.15	2010-11
LH	Mar-10	0.493333333	2010-03
LH	Oct-09	-0.182575758	2009-10
LH	Sep-09	-0.375	2009-09
LH	Jul-09	0.5	2009-07
LH	Jun-09	0.5	2009-06
LH	Apr-09	0.3125	2009-04
LH	Nov-08	0.3	2008-11
MSI	Dec-10	0.166666667	2010-12
MSI	Mar-10	0.35	2010-03
MSI	Aug-09	-0.166666667	2009-08
FCX	May-08	0.2	2008-05
SYY	Nov-09	-0.4625	2009-11
SYY	Oct-09	0.5	2009-10
SYY	Jul-09	-0.15	2009-07
SYY	May-09	0.5	2009-05
ADM	Sep-09	0.5	2009-09
ADM	Mar-09	0.175	2009-03
UTX	Oct-08	0.281481481	2008-10
PKI	May-10	-0.15	2010-05
PKI	Oct-09	0.25	2009-10
PKI	Aug-09	0.5	2009-08
PKI	Jan-09	0.2	2009-01
PKI	Aug-08	0.333333333	2008-08
PSX	May-11	-0.155555556	2011-05
PSX	Jan-11	0.433333333	2011-01
PSX	Nov-09	0.4	2009-11
GPN	Nov-11	0.16	2011-11
GPN	Mar-11	-0.15	2011-03
GPN	Nov-10	0.16	2010-11
GPN	Apr-10	0.25	2010-04
GPN	Nov-09	0.5	2009-11
GPN	Aug-09	0.55	2009-08
GPN	Jul-09	0.8	2009-07
GPN	Jul-08	-0.150694444	2008-07
LNT	Sep-13	0.5	2013-09
LNT	Sep-11	0.225	2011-09
LNT	Sep-10	0.3	2010-09
LNT	Aug-10	-0.15	2010-08
LNT	May-10	-0.35	2010-05
LNT	Feb-10	0.25	2010-02
LNT	Oct-09	0.357142857	2009-10
LNT	Aug-09	0.6	2009-08
LNT	Jul-09	-0.3	2009-07
LNT	Apr-09	0.35	2009-04
LNT	Dec-08	0.7	2008-12
LNC	Dec-09	-0.15	2009-12
LNC	Dec-08	-0.375	2008-12
UAL	Jun-10	0.2	2010-06
UAL	Sep-08	0.358333333	2008-09
ISRG	Aug-08	-0.4	2008-08
ISRG	Jul-08	0.6	2008-07
NVR	Jun-11	0.5	2011-06
NVR	Nov-10	-0.24375	2010-11
NVR	Jul-10	-0.2	2010-07
NVR	Mar-10	0.6	2010-03
NVR	Feb-10	-0.234659091	2010-02
NVR	Jan-10	-0.75	2010-01
NVR	Nov-09	0.16	2009-11
NVR	Jun-09	0.208333333	2009-06
NVR	May-09	0.5	2009-05
CSCO	Jun-08	0.5	2008-06
PRGO	Apr-20	-0.155555556	2020-04
PRGO	Dec-10	0.45	2010-12
PRGO	Dec-09	0.233333333	2009-12
PRGO	Aug-09	-0.175	2009-08
PRGO	May-09	0.4	2009-05
PRGO	Feb-09	0.6	2009-02
BRK.B	Jul-09	0.3	2009-07
VRTX	Dec-08	-0.4	2008-12
BA	Sep-08	0.175	2008-09
CE	Jan-11	0.16	2011-01
CE	Feb-10	0.2	2010-02
CE	Aug-09	-0.25	2009-08
CE	Jul-09	0.213068182	2009-07
CE	Apr-09	0.3	2009-04
CE	Nov-08	-0.25	2008-11
MRO	Nov-08	0.25	2008-11
MRO	Oct-08	0.151515152	2008-10
MRO	Jul-08	0.216666667	2008-07
DVN	Jan-09	-0.5	2009-01
DVN	Nov-08	0.266666667	2008-11
EQIX	Jun-10	0.5	2010-06
EQIX	Jan-10	0.425	2010-01
EQIX	Jul-09	-0.246296296	2009-07
EQIX	Feb-09	-0.475	2009-02
GILD	Nov-08	0.3	2008-11
GILD	Oct-08	0.25	2008-10
GILD	Jul-08	-0.577777778	2008-07
NLSN	Jun-13	0.375	2013-06
NLSN	Oct-11	-0.25	2011-10
MDT	Feb-09	0.1875	2009-02
MDT	Jul-08	0.6	2008-07
TIF	Nov-08	0.3	2008-11
TIF	Aug-08	0.213888889	2008-08
FLT	Jul-11	-0.2	2011-07
FLT	Jun-11	0.45	2011-06
FLT	May-11	0.5	2011-05
FLT	Apr-11	0.25	2011-04
FLT	May-10	0.45	2010-05
FLT	Feb-10	0.2	2010-02
FLT	Jan-10	0.35	2010-01
FLT	Nov-09	0.15	2009-11
FLT	Aug-09	0.35	2009-08
A	Sep-08	-0.25	2008-09
A	Jul-08	-0.375	2008-07
A	May-08	-0.75	2008-05
A	Apr-08	-0.4	2008-04
A	Feb-08	-1	2008-02
A	Dec-07	0.4	2007-12
A	Oct-07	-0.4	2007-10
A	Sep-07	0.5	2007-09
A	Aug-07	0.25	2007-08
SWKS	Feb-09	-0.5	2009-02
SWKS	Dec-08	-0.25	2008-12
SWKS	Jun-08	0.216666667	2008-06
MCHP	Feb-10	0.4	2010-02
MCHP	Aug-09	-0.3	2009-08
MCHP	Jun-09	0.5	2009-06
MCHP	Feb-09	-0.2	2009-02
MCHP	Dec-08	-0.153571429	2008-12
CDNS	Sep-12	1	2012-09
CDNS	Sep-09	1	2009-09
NWS	Nov-08	-0.4	2008-11
REG	Aug-10	0.16	2010-08
REG	Jul-10	-0.155555556	2010-07
REG	May-10	-0.233333333	2010-05
REG	Mar-10	-0.8	2010-03
REG	Nov-09	0.218181818	2009-11
REG	Oct-09	0.35	2009-10
REG	Apr-09	0.166666667	2009-04
MDLZ	May-12	-0.875	2012-05
ZBRA	Aug-13	0.5	2013-08
ZBRA	Sep-12	1	2012-09
ZBRA	Jan-12	0.35	2012-01
ZBRA	Dec-11	0.214285714	2011-12
ZBRA	Aug-10	0.166666667	2010-08
ZBRA	Jun-09	0.333333333	2009-06
ZBRA	May-09	0.15	2009-05
ZBRA	Mar-09	-0.15	2009-03
CERN	Feb-08	0.7	2008-02
AIZ	Dec-11	0.25	2011-12
AIZ	Oct-11	0.5	2011-10
AIZ	Sep-09	-0.206666667	2009-09
AIZ	Mar-09	0.166666667	2009-03
AIZ	Oct-08	-0.15	2008-10
FMC	Dec-09	0.15	2009-12
FMC	Jul-09	0.55	2009-07
FMC	Mar-09	0.5	2009-03
FMC	Feb-09	0.75	2009-02
FMC	Nov-08	0.3	2008-11
FMC	Aug-08	0.6	2008-08
XEL	Nov-10	0.225	2010-11
XEL	Apr-09	0.15	2009-04
XEL	Mar-09	0.214285714	2009-03
MET	Sep-09	-0.375	2009-09
MET	Feb-09	-0.375	2009-02
FTV	Dec-11	-0.75	2011-12
DLR	Sep-11	0.35	2011-09
DLR	Aug-10	0.45	2010-08
DLR	Mar-10	0.16	2010-03
DLR	Feb-10	0.2	2010-02
DLR	Nov-09	-0.55	2009-11
DLR	Jul-09	0.285714286	2009-07
DLR	Jun-09	-0.375	2009-06
XRAY	May-12	-0.166666667	2012-05
XRAY	Apr-12	-0.331818182	2012-04
XRAY	Aug-10	-0.15	2010-08
XRAY	Jan-10	-0.15	2010-01
XRAY	Dec-09	-0.15	2009-12
XRAY	Oct-09	-0.2	2009-10
XRAY	Feb-09	0.233333333	2009-02
XRAY	Sep-08	0.21875	2008-09
XRAY	Jul-08	0.3	2008-07
SNA	Jun-13	1	2013-06
SNA	Jan-11	-0.15	2011-01
SNA	Sep-09	0.3	2009-09
SNA	May-09	0.225	2009-05
SNA	Apr-09	-0.291666667	2009-04
SNA	Oct-08	0.246428571	2008-10
FAST	Feb-09	0.2	2009-02
FAST	Dec-08	0.2	2008-12
FAST	Oct-08	0.25	2008-10
STX	Nov-08	0.289444444	2008-11
STX	Oct-08	0.5	2008-10
D	Nov-08	0.285714286	2008-11
D	Sep-08	1	2008-09
D	Jun-08	0.35	2008-06
MPC	Dec-10	0.283333333	2010-12
BR	Jan-12	0.5	2012-01
BR	Oct-10	-0.265277778	2010-10
BR	Mar-10	0.418526786	2010-03
BR	Aug-09	0.25	2009-08
BR	Jul-09	0.325	2009-07
BR	Jun-09	0.5	2009-06
BR	Feb-09	0.8	2009-02
MRK	Feb-09	0.5	2009-02
MRK	Nov-08	-0.5	2008-11
BXP	Dec-09	0.5	2009-12
BXP	Mar-09	0.5	2009-03
BXP	Feb-09	0.28	2009-02
BXP	Dec-08	0.233333333	2008-12
NOC	Jun-09	0.15	2009-06
NOC	May-09	0.25	2009-05
NOC	Mar-09	0.6	2009-03
ALLE	Sep-14	0.25	2014-09
ALLE	Nov-13	-0.15	2013-11
ALLE	Oct-13	0.375	2013-10
ALLE	Sep-13	-0.4	2013-09
ALLE	Aug-13	0.35	2013-08
ALLE	Jun-13	0.378787879	2013-06
ALLE	Nov-12	0.5	2012-11
ALLE	Oct-12	0.2	2012-10
ALLE	Sep-12	-0.5	2012-09
ALLE	Jul-12	0.625	2012-07
ALLE	Aug-09	-1	2009-08
ABBV	Oct-12	0.318181818	2012-10
UNP	Apr-20	-0.3	2020-04
KHC	Jan-15	1	2015-01
KHC	Oct-14	0.25	2014-10
IPG	Aug-10	0.43	2010-08
IPG	Sep-09	-0.2	2009-09
IPG	Jun-09	0.16	2009-06
IPG	Nov-08	-0.166666667	2008-11
IRM	Dec-09	0.35	2009-12
IRM	Oct-09	0.25	2009-10
IRM	Dec-08	-0.3	2008-12
PPG	Nov-09	0.25	2009-11
PPG	May-09	0.183333333	2009-05
PPG	Apr-09	-0.155555556	2009-04
PPG	Mar-09	-0.2	2009-03
PPG	Jan-09	0.4	2009-01
ESS	Oct-11	-0.155555556	2011-10
ESS	Feb-10	-0.166666667	2010-02
ESS	Sep-09	0.25	2009-09
ESS	Jun-09	0.25	2009-06
ESS	May-09	0.302777778	2009-05
ESS	Dec-08	0.25	2008-12
DXC	Oct-15	0.1875	2015-10
DXC	Sep-15	0.25	2015-09
DXC	Apr-15	0.392857143	2015-04
DXC	Jan-15	0.8	2015-01
DXC	Aug-08	-0.375	2008-08
F	Apr-08	0.275	2008-04
ADI	Oct-09	-1	2009-10
ADI	Apr-09	0.6	2009-04
ADI	Feb-09	0.280208333	2009-02
HOG	Oct-08	0.7	2008-10
STZ	Dec-10	-0.4	2010-12
STZ	Nov-10	0.25	2010-11
STZ	Mar-10	-0.166666667	2010-03
STZ	Aug-09	0.225	2009-08
HAL	Feb-09	0.2	2009-02
HAL	Sep-08	0.3	2008-09
HAL	Jul-08	-0.455555556	2008-07
FLS	Jan-09	0.344444444	2009-01
FLS	Jun-08	0.5	2008-06
ADBE	Oct-08	-0.15	2008-10
ARE	Jan-10	0.466666667	2010-01
ARE	Nov-09	-0.183333333	2009-11
ARE	Oct-09	0.35	2009-10
ARE	Feb-09	-0.155555556	2009-02
ARE	Jan-09	-0.154545455	2009-01
ULTA	Mar-09	0.5	2009-03
CPRT	Mar-14	0.375	2014-03
CPRT	Aug-13	0.5	2013-08
CPRT	Apr-12	0.392857143	2012-04
CPRT	Apr-11	0.4	2011-04
CPRT	Feb-11	-0.8	2011-02
CPRT	Oct-10	0.3	2010-10
CPRT	Apr-10	0.563333333	2010-04
CPRT	Jan-10	0.15	2010-01
CPRT	Dec-09	0.25	2009-12
CPRT	Sep-09	0.166666667	2009-09
CPRT	Jul-09	0.5	2009-07
TFX	Jun-14	0.8	2014-06
TFX	Sep-13	0.25	2013-09
TFX	Sep-12	0.5	2012-09
TFX	Aug-11	0.375	2011-08
TFX	May-11	0.16	2011-05
TFX	Nov-10	0.35	2010-11
TFX	Oct-10	0.25	2010-10
TFX	May-09	-0.3	2009-05
TFX	Apr-09	0.25	2009-04
TDG	Dec-10	0.5	2010-12
TDG	Jun-10	0.25	2010-06
TDG	May-10	0.4	2010-05
TDG	Jan-10	0.15	2010-01
TDG	Dec-09	0.5	2009-12
TDG	May-09	-0.2	2009-05
SYK	May-09	0.375	2009-05
SYK	Dec-08	-0.6	2008-12
CB	Nov-09	0.25	2009-11
CB	Mar-09	-0.155555556	2009-03
CB	Dec-08	-0.25	2008-12
CB	Nov-08	-0.75	2008-11
PEP	Dec-08	0.5	2008-12
PEP	Nov-08	-0.166666667	2008-11
PEP	Oct-08	0.170454545	2008-10
PEP	Jun-08	0.216666667	2008-06
NOW	Apr-09	-0.15	2009-04
NOW	Apr-08	-0.333333333	2008-04
PEG	Nov-10	0.16	2010-11
PEG	Sep-10	0.5	2010-09
PEG	Feb-10	0.5	2010-02
PEG	Nov-09	-0.194444444	2009-11
PEG	Dec-08	0.4	2008-12
COST	Jun-08	0.325	2008-06
LLY	Jan-09	0.295454545	2009-01
LLY	Jul-08	0.318181818	2008-07
PWR	Jul-13	0.5	2013-07
PWR	Mar-11	-0.22037037	2011-03
PWR	Oct-10	-0.15	2010-10
PWR	Aug-09	0.15	2009-08
PWR	Mar-09	0.25	2009-03
PWR	Feb-09	0.183333333	2009-02
PWR	Nov-08	0.275	2008-11
EXR	Mar-14	0.166666667	2014-03
EXR	Jan-12	0.4	2012-01
EXR	Nov-11	0.433333333	2011-11
EXR	Apr-11	0.492857143	2011-04
EXR	Mar-10	-0.166666667	2010-03
EXR	May-09	0.433333333	2009-05
WELL	Nov-17	0.3	2017-11
WELL	Oct-17	0.6	2017-10
WELL	Aug-17	0.8	2017-08
WELL	Jul-17	0.4	2017-07
WELL	Nov-16	0.5	2016-11
WELL	Oct-16	0.178571429	2016-10
WELL	Sep-16	0.5	2016-09
WELL	Jun-15	0.15	2015-06
WELL	Mar-15	0.5	2015-03
WELL	Aug-09	0.316666667	2009-08
WELL	May-09	-0.2	2009-05
VRSK	Jan-13	0.433333333	2013-01
VRSK	Sep-11	0.4375	2011-09
VRSK	May-11	0.285714286	2011-05
VRSK	Feb-11	0.16	2011-02
VRSK	Dec-10	0.16	2010-12
VRSK	Jun-10	0.5	2010-06
VRSK	May-10	0.25	2010-05
VRSK	Feb-10	0.5	2010-02
VRSK	Dec-09	0.55	2009-12
VRSK	Nov-09	0.2	2009-11
HOLX	Sep-11	0.2	2011-09
HOLX	Dec-09	-0.177777778	2009-12
HOLX	Nov-09	0.3	2009-11
HOLX	Apr-09	0.15	2009-04
HOLX	Sep-08	0.5	2008-09
HOLX	Aug-08	0.2	2008-08
EXPD	Jun-10	-0.15	2010-06
EXPD	Dec-09	0.25	2009-12
EXPD	Oct-09	0.275	2009-10
EXPD	May-09	0.2	2009-05
EXPD	Feb-09	-0.155555556	2009-02
CCI	May-10	-0.166666667	2010-05
CCI	Dec-09	-0.40625	2009-12
CCI	Jun-09	0.15	2009-06
CCI	May-09	0.25	2009-05
CCI	Apr-09	0.45	2009-04
OXY	Sep-09	0.333333333	2009-09
OXY	Oct-08	-0.75	2008-10
OXY	Sep-08	-0.3	2008-09
OXY	Jun-08	0.2	2008-06
RL	Oct-09	0.433333333	2009-10
RL	Sep-08	0.9375	2008-09
SJM	Sep-10	-0.375	2010-09
SJM	Apr-09	0.2	2009-04
SJM	Nov-08	0.7	2008-11
JNPR	Mar-09	0.3	2009-03
JNPR	Aug-08	0.283333333	2008-08
JNPR	Jul-08	0.5	2008-07
DHI	Jul-09	-0.155555556	2009-07
FTNT	Jun-10	0.678571429	2010-06
HSY	May-09	0.633333333	2009-05
HSY	Oct-08	-0.238095238	2008-10
PCAR	Nov-09	0.35	2009-11
PCAR	Oct-09	0.285714286	2009-10
PCAR	Mar-09	-0.194444444	2009-03
IP	Nov-08	-0.2	2008-11
IP	Jan-08	-0.155555556	2008-01
EXPE	Jan-09	0.15625	2009-01
EXPE	Nov-08	0.15	2008-11
EXPE	Oct-08	-0.161111111	2008-10
ED	Apr-09	-0.75	2009-04
